Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
220,3.6676269519375634e-05,2.71283326239145e-06,4.1770064854063094e-05,3.390069105080329e-05
221,3.677153363241814e-05,2.718464863221686e-06,4.1874576709233224e-05,3.3987333154072985e-05
222,3.6866855225525796e-05,2.7239706549916894e-06,4.197891757939942e-05,3.407397525734268e-05
223,3.696202838909812e-05,2.7295723680737294e-06,4.208329119137488e-05,3.416051549720578e-05
224,3.705726048792712e-05,2.735008704556675e-06,4.218741014483385e-05,3.4247408621013165e-05
225,3.715247949003242e-05,2.7405863337496944e-06,4.2291900172131136e-05,3.433413803577423e-05
226,3.72475762560498e-05,2.746118673579826e-06,4.239609188516624e-05,3.442069282755256e-05
227,3.734270430868492e-05,2.7516554134573633e-06,4.2500378185650334e-05,3.4507345844758675e-05
228,3.743754277820699e-05,2.7572026100451113e-06,4.2604453483363613e-05,3.459375511738472e-05
229,3.753259006771259e-05,2.762847648716771e-06,4.27089435106609e-05,3.468030263320543e-05
230,3.762750930036418e-05,2.7683721195731264e-06,4.281304427422583e-05,3.476683559711091e-05
231,3.772250129259191e-05,2.7739991421481042e-06,4.2917537939501926e-05,3.4853677789215e-05
232,3.7817435077158736e-05,2.7794921897607556e-06,4.3021638703066856e-05,3.494038901408203e-05
233,3.7912159314146265e-05,2.785294397027256e-06,4.3126052332809195e-05,3.502644176478498e-05
234,3.800686172326095e-05,2.7908085849503056e-06,4.322997483541258e-05,3.511290924507193e-05
235,3.810183479799889e-05,2.7962403251812156e-06,4.333398464950733e-05,3.5199544072384015e-05
236,3.819658377324231e-05,2.8018736430828254e-06,4.343824912211858e-05,3.528603338054381e-05
237,3.8291252712951974e-05,2.807279148496289e-06,4.354196789790876e-05,3.5372544516576454e-05
238,3.8385869993362574e-05,2.8126155974567842e-06,4.364555570646189e-05,3.5459157516015694e-05
239,3.848039123113267e-05,2.818261859031067e-06,4.374952186481096e-05,3.554526483640075e-05
240,3.8575074722757566e-05,2.823826016588747e-06,4.385370993986726e-05,3.563195787137374e-05
241,3.866959668812342e-05,2.8294137905421005e-06,4.395768337417394e-05,3.571839624783024e-05
242,3.876405680784956e-05,2.8348297061007494e-06,4.4061423977836967e-05,3.580511474865489e-05
243,3.8858410698594524e-05,2.8404562626443436e-06,4.416537922224961e-05,3.589132029446773e-05
244,3.8952773320488634e-05,2.8461247980026852e-06,4.426938539836556e-05,3.597736213123426e-05
245,3.9047052996465934e-05,2.8516589931199974e-06,4.4373162381816655e-05,3.606392056099139e-05
246,3.914138796972111e-05,2.85703278252471e-06,4.4476601033238694e-05,3.6150264349998906e-05
247,3.923567346646451e-05,2.8626219182463553e-06,4.458059629541822e-05,3.6236953746993095e-05
248,3.9329941500909626e-05,2.868157111987466e-06,4.46843150712084e-05,3.632316293078475e-05
249,3.942391849705018e-05,2.87362736117095e-06,4.478775736060925e-05,3.6409477615961805e-05
250,3.951809194404632e-05,2.879204286855926e-06,4.489155253395438e-05,3.649582504294813e-05
