Timestep,Mean_L2,Std_L2,Max_L2,Min_L2
149,0.02258945122361183,0.003842431984565554,0.03423332795500755,0.01609652303159237
150,0.023222205210477114,0.003946626286646128,0.0349326990544796,0.016509152948856354
151,0.0238863243162632,0.004054064848767897,0.03570793569087982,0.016950592398643494
152,0.02458205632865429,0.004164486883619159,0.03662099689245224,0.01742173358798027
153,0.025309572778642177,0.004277650117567976,0.0375581793487072,0.017923401668667793
154,0.02606901017948985,0.004393301026467629,0.03851960226893425,0.018456310033798218
155,0.026860428657382727,0.004511169906464214,0.03950483724474907,0.019021067768335342
156,0.027683846913278104,0.004631019661607019,0.040513645857572556,0.0196182020008564
157,0.0285392390191555,0.004752602832320551,0.04154591262340546,0.02024811878800392
158,0.029426552057266235,0.00487569811764851,0.042601291090250015,0.020911172032356262
159,0.030345640406012536,0.005000059014013055,0.04367956146597862,0.021607574075460434
160,0.03129637278616428,0.005125461051407156,0.044780343770980835,0.022337529808282852
161,0.03227855889126659,0.005251704850386322,0.045903220772743225,0.023101141676306725
162,0.03329199079424143,0.005378595798406489,0.047047894448041916,0.02389838546514511
163,0.0343364342302084,0.0055059474871717124,0.04828712344169617,0.02472931332886219
164,0.03541161371394992,0.00563357782947825,0.04993271082639694,0.02556615136563778
165,0.036517269872128964,0.00576134245944804,0.051611099392175674,0.026369404047727585
166,0.037653067745268345,0.005889087116188919,0.05332178995013237,0.027206704020500183
167,0.03881869114935398,0.006016679137280947,0.05506438389420509,0.028078066185116768
168,0.04001381753012538,0.006143999354321844,0.05683841183781624,0.02898341417312622
169,0.04123808652162552,0.006270922196706732,0.058643490076065063,0.029922718182206154
170,0.04249113827943802,0.006397373462159921,0.060479193925857544,0.030895784497261047
171,0.0437726141512394,0.006523251762164628,0.062345124781131744,0.0319025032222271
172,0.04508213222026825,0.006648468493734024,0.06424067169427872,0.032942697405815125
173,0.04641930226236582,0.006772956167809827,0.06616553664207458,0.03401614725589752
174,0.047783751003444196,0.006896651272911558,0.0681190937757492,0.035122621804475784
175,0.04917507693171501,0.007019504341591238,0.07010117918252945,0.03626188263297081
176,0.05059289500117302,0.007141452513248734,0.07211095839738846,0.037433695048093796
177,0.052036827951669695,0.007262458186668831,0.07414813339710236,0.03863781318068504
178,0.05350644376128912,0.007382474842687455,0.07621222734451294,0.03987393528223038
179,0.055001398473978044,0.007501484438963397,0.07830274850130081,0.041141804307699203
180,0.05652129735797644,0.007619441919234652,0.08041918277740479,0.04244118928909302
181,0.05806571546941996,0.007736322092841307,0.08256104588508606,0.04377177357673645
182,0.059634320326149466,0.007852109948568234,0.08472787588834763,0.0451333113014698
183,0.061226704902946946,0.00796678693229824,0.08691923320293427,0.046525511890649796
184,0.06284253180027008,0.00808034871317853,0.0891345888376236,0.04794809967279434
185,0.064481429643929,0.008192770140286566,0.09137337654829025,0.049400847405195236
186,0.06614302113652229,0.00830404924964913,0.09363523870706558,0.0508834645152092
